id;name;name_chinese;location;city;province;country;description;website_url;tuition_min;tuition_max;tuition_currency;image_url;images;established_year;type;created_at;updated_at;logo_url;video_urls;ranking_world;ranking_national;meta_title;meta_description;meta_keywords;og_image;slug;application_deadline;is_active;intake_months;default_tuition_per_year;default_tuition_currency;use_default_tuition;scholarship_percentage;tuition_by_degree;scholarship_by_degree;tier;acceptance_flexibility;csca_required;has_application_fee
a4d2bad8-aa62-4de6-9781-59ad373349e5;Beijing Institute of Technology;北京理工大学;No. 5 South Zhongguancun Street, Haidian District, Beijing, China;Beijing;Beijing;China;Beijing Institute of Technology (BIT), founded in 1940 in Yan'an, is a prestigious national key university under the Ministry of Industry and Information Technology. It is renowned for its strengths in engineering, science, and technology, with notable programs in mechanical engineering, information and communication engineering, and materials science. As a Double First-Class university, BIT emphasizes innovation and research, contributing significantly to China's defense and high-tech industries. The campus, located in Haidian District, offers modern facilities, vibrant student life with numerous clubs and cultural activities, and a strong focus on international collaboration, attracting students and scholars worldwide.;https://www.bit.edu.cn;25000.00;40000.00;CNY;https://studyinchina.academy/wp-content/uploads/2025/09/202509271838323.webp;"[""https://studyinchina.academy/wp-content/uploads/2025/09/202509271838323.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092718393629.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092718393590.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/202509271839285.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092718392671.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092718392245.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092718391859.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092718391614.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092718391227.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092718390415.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092718390014.webp"",""https://studyinchina.academy/wp-content/uploads/2025/09/2025092718385617.webp""]";1940;"[""Double First-Class"",""985"",""211""]";2025-10-06 16:32:06.260612+00;2026-03-02 20:01:19.3348+00;https://cdn.urongda.com//images/normal/medium/beijing-institute-of-technology-logo-1024px.png;[];401;35;Beijing Institute of Technology: Top Engineering University ;Study at Beijing Institute of Technology (BIT), a Double First-Class university ranked #35 in China. Explore engineering, science & technology programs in Beiji;"[""Beijing Institute of Technology"",""BIT"",""北京理工大学"",""engineering university China"",""Double First-Class university"",""study in Beijing"",""985 university"",""211 university"",""mechanical engineering programs"",""information technology degrees"",""international students China"",""top ranked university Beijing"",""prestigious Chinese university"",""science and technology programs"",""Haidian District campus""]";;beijing-institute-of-technology;2026-05-01;true;[9];;CNY;false;0;{};{};U1;Medium;true;false
cbfe823f-2c42-4972-86ad-c5b9e06cc708;Huazhong Agricultural University;华中农业大学;No. 1 Shizishan Street, Hongshan District, Wuhan, Hubei Province, China;Wuhan;Hubei;China;Huazhong Agricultural University (HZAU), founded in 1898 as Hubei Agricultural School, is a key national university under the Ministry of Education and a member of the 211 Project. Located in Wuhan, Hubei Province, it is renowned for its strengths in agricultural sciences, life sciences, and engineering. The university excels in disciplines such as crop science, animal husbandry, veterinary medicine, biotechnology, and food science, with several programs ranked among the top in China. It hosts state key laboratories and engineering research centers, contributing significantly to agricultural innovation and rural development. HZAU's campus, known as the 'Garden University,' features lush greenery and modern facilities, fostering a vibrant academic environment. The university emphasizes research, international collaboration, and practical training, with partnerships worldwide. Student life includes diverse clubs, cultural activities, and sports, supported by a strong sense of community. HZAU aims to cultivate talents for sustainable agriculture and global challenges.;https://www.hzau.edu.cn;25000.00;40000.00;CNY;;[];1898;"[""211""]";2026-01-09 08:33:42.203753+00;2026-01-30 21:38:45.260586+00;;[];801;85;;;[];;huazhong-agricultural-university;2026-02-12;false;[9];;CNY;false;0;{};{};U3;Medium;true;false
a3434a66-191d-44ed-a862-3c664b640a8a;Changzhou University;常州大学;No. 1 Gehu Road, Wujin District, Changzhou, Jiangsu Province, China;Changzhou;Jiangsu;China;Changzhou University (CCZU), founded in 1978, is a comprehensive public university located in Changzhou, Jiangsu Province. Initially established as the Nanjing Institute of Chemical Technology Changzhou Branch, it evolved into an independent institution and was renamed Changzhou University in 2010. The university is renowned for its strengths in engineering, particularly in chemical engineering, materials science, and environmental engineering, reflecting its industrial roots in the Yangtze River Delta region. It offers a wide range of programs including bachelor's, master's, and doctoral degrees across disciplines such as science, engineering, economics, management, literature, law, and art. CCZU emphasizes practical education and industry collaboration, with strong ties to local enterprises for internships and research. The campus features modern facilities, a vibrant student life with various clubs and cultural activities, and a commitment to innovation and sustainable development. It has grown into a key higher education institution in Jiangsu, contributing significantly to regional economic and technological advancement.;https://www.cczu.edu.cn;18000.00;30000.00;CNY;https://static-data.gaokao.cn/upload/school/202327/1679906820_4383_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/202327/1679906820_3745_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202327/1679906820_9964_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202327/1679906819_1380_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202327/1679906820_8212_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202327/1679906820_8120_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202327/1679906820_7232_thumb.jpg""]";1978;"[""Regular""]";2025-10-06 16:15:16.460584+00;2026-01-30 21:23:00.976344+00;https://cdn.urongda.com//images/normal/medium/changzhou-university-logo-1024px.png;[];1500;150;;;[];;changzhou-university;2026-05-30;true;[9];;CNY;false;0;{};{};U3;Medium;false;false
8cb39255-cfff-40fe-aa55-95ce4f12180d;Nanchang University College of Science and Technology;南昌大学科学技术学院;No. 235, Nanjing East Road, Qingshanhu District, Nanchang, Jiangxi Province, China;Nanchang;Jiangxi;China;Nanchang University College of Science and Technology is an independent college affiliated with Nanchang University, established in 2001. Located in Nanchang, the capital of Jiangxi Province, it focuses on undergraduate education in applied sciences and technology. The college offers programs in engineering, management, arts, and sciences, with strengths in mechanical engineering, computer science, and business administration. It emphasizes practical training and industry collaboration to prepare students for professional careers. The campus features modern facilities, including laboratories, libraries, and sports complexes, and fosters a vibrant student life with various clubs and cultural activities. As a regular institution, it plays a key role in regional higher education, contributing to local economic and social development.;http://www.ndkj.edu.cn;18000.00;28000.00;CNY;;[];2001;"[""Regular""]";2026-02-12 07:34:40.870254+00;2026-02-12 07:35:31.827529+00;;[];1800;250;;;[];;nanchang-university-college-of-science-and-technology;2026-05-30;true;[9];;CNY;false;0;{};{};U3;Medium;;false
8347d4e6-0bb2-4cea-9696-d93258221a14;Zhengzhou University;郑州大学;100 Science Avenue, Zhengzhou, Henan Province, China;Zhengzhou;Henan;China;Zhengzhou University (ZZU), founded in 1956, is a key comprehensive university under the '211 Project' in Henan Province. It has evolved into a major institution with strengths in medicine, engineering, and sciences, offering a wide range of undergraduate, master's, and doctoral programs. Notable programs include clinical medicine, materials science, and chemical engineering, which are highly regarded nationally. The university boasts a vibrant campus life with numerous student organizations, cultural events, and sports facilities, fostering a dynamic learning environment. With a commitment to innovation and research, ZZU collaborates with industries and international partners, contributing significantly to regional development. Its modern campus spans over 4,000 acres, providing state-of-the-art resources for over 70,000 students.;https://www.zzu.edu.cn;25000.00;40000.00;CNY;https://static-data.gaokao.cn/upload/school/20241121/1732170314_5154_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/20241121/1732170314_5154_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241121/1732170315_7209_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241121/1732170315_9862_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241121/1732170377_6490_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241121/1732170377_1545_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241121/1732170377_8501_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241121/1732170412_8348_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241121/1732170412_7936_thumb.jpg""]";1956;"[""211""]";2025-10-13 04:26:04.15141+00;2026-01-30 21:51:19.987489+00;https://static-data.gaokao.cn/upload/logo/62.jpg;[];501;45;;;[];;zhengzhou-university;2026-06-15;true;[9];;CNY;false;0;{};{};U2;Medium;true;false
15710b00-9e54-4c8f-b375-d9cff8c8e01e;Chongqing University of Posts and Telecommunications;重庆邮电大学;No. 2 Chongwen Road, Nan'an District, Chongqing, China;Chongqing;Chongqing;China;Chongqing University of Posts and Telecommunications (CQUPT) was founded in 1950 and is a key university under the administration of Chongqing Municipality, with a strong focus on information and communication technology. It is renowned for its programs in telecommunications, computer science, electronic engineering, and software engineering, and has been instrumental in training professionals for China's ICT industry. The university offers a wide range of undergraduate, master's, and doctoral programs, with research strengths in areas like 5G technology, artificial intelligence, and cybersecurity. CQUPT's campus features modern facilities, including advanced laboratories and a vibrant student community, with numerous clubs and activities fostering innovation and entrepreneurship. It collaborates extensively with industry partners and international institutions, enhancing its academic and research impact. The university is committed to providing high-quality education and contributing to regional and national technological development.;https://www.cqupt.edu.cn;18000.00;30000.00;CNY;https://static-data.gaokao.cn/upload/school/1551074377_1101_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/1551074377_1101_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/1551074377_6794_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/1551074377_4401_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/1551074377_3415_thumb.jpg""]";1950;"[""Regular""]";2026-01-13 09:14:18.532509+00;2026-01-30 21:35:45.886172+00;https://cdn.urongda.com//images/normal/medium/chongqing-university-of-posts-and-telecommunications-logo-1024px.png;[];1200;150;;;[];;chongqing-university-of-posts-and-telecommunications;2026-05-30;true;[9];;CNY;false;0;{};{};U3;Medium;true;false
795eb40a-b720-4b3f-b70a-acd618d6eb22;Northeast Forestry University;东北林业大学;No. 26 Hexing Road, Xiangfang District, Harbin, Heilongjiang Province, China;Harbin;Heilongjiang;China;Northeast Forestry University (NEFU), founded in 1952, is a key national university under the Ministry of Education and a member of the 211 Project, located in Harbin, Heilongjiang Province. It is renowned for its focus on forestry, ecology, and environmental sciences, with strengths in disciplines such as forestry engineering, wood science, wildlife conservation, and landscape architecture. The university offers a comprehensive range of undergraduate, master's, and doctoral programs, and is a leading research institution in China for forest resource management and sustainable development. NEFU's campus features modern facilities, extensive green spaces, and a vibrant student life, with numerous clubs, sports activities, and cultural events. It collaborates internationally with universities and research centers, contributing to global environmental and forestry initiatives. The university emphasizes practical training and innovation, preparing graduates for careers in forestry, environmental protection, and related industries.;https://www.nefu.edu.cn;25000.00;35000.00;CNY;https://static-data.gaokao.cn/upload/school/201906/1559826552_5456_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/201906/1559826552_5456_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559826552_3460_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241120/1732073183_7838_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241120/1732073218_9577_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241120/1732073219_1678_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241120/1732073310_5354_thumb.jpg""]";1952;"[""211""]";2026-02-12 07:41:15.287141+00;2026-02-12 07:47:35.357195+00;https://cdn.urongda.com//images/normal/medium/northeast-forestry-university-logo-1024px.png;[];1200;120;;;[];;northeast-forestry-university;2026-05-30;true;[9];;CNY;false;0;{};{};U3;Medium;;false
1e76581a-c7a7-4a4f-8d3b-ba192fc5f1a5;Guizhou Communications Polytechnic University;贵州交通职业技术学院;No. 245, Huaxi Avenue, Huaxi District, Guiyang, Guizhou Province, China;Guiyang;Guizhou;China;Guizhou Communications Polytechnic University, founded in 1958, is a key vocational college in Guizhou Province specializing in transportation and engineering education. It focuses on applied technical training and industry collaboration, with strengths in civil engineering, road and bridge engineering, vehicle engineering, logistics management, and information technology. The university emphasizes practical skills and innovation, offering programs aligned with regional infrastructure needs. It features modern facilities, including laboratories and training centers, and fosters a vibrant campus life with student clubs and cultural activities. As a regular institution, it plays a crucial role in developing skilled professionals for Guizhou's transportation sector and broader economic growth.;http://www.gzjtzy.edu.cn;18000.00;28000.00;CNY;https://static-data.gaokao.cn/upload/school/202024/1608788800_4260_thumb.png;"[""https://static-data.gaokao.cn/upload/school/202024/1608788800_4260_thumb.png"",""https://static-data.gaokao.cn/upload/school/202024/1608788800_4093_thumb.png"",""https://static-data.gaokao.cn/upload/school/20241210/1733823437_8018_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202024/1608788800_9494_thumb.png""]";1958;"[""Regular""]";2026-01-13 09:42:58.094118+00;2026-01-13 09:43:36.25149+00;https://static-data.gaokao.cn/upload/logo/2267.jpg;[];1800;250;;;[];;guizhou-communications-polytechnic-university;2026-05-20;true;[9];;CNY;false;0;{};{};U3;Medium;false;false
20d5f00e-5e29-47b1-b499-74a0d8fb8a40;Taiyuan University of Technology;太原理工大学;79 Yingze West Street, Wanbailin District, Taiyuan, Shanxi Province, China;Taiyuan;Shanxi;China;Taiyuan University of Technology (TYUT), founded in 1902 as the Western Learning School of Shanxi, is a key national university under the '211 Project' and a 'Double First-Class' initiative university. Located in Taiyuan, the capital of Shanxi Province, it is renowned for its strong emphasis on engineering, science, and technology. The university excels in disciplines such as mining engineering, materials science, mechanical engineering, and civil engineering, reflecting its historical roots in supporting Shanxi's industrial and resource-based economy. It offers a wide range of undergraduate, master's, and doctoral programs, with over 30,000 students enrolled. TYUT is actively involved in research collaborations with industries and international institutions, contributing to regional development and technological innovation. The campus features modern facilities, including advanced laboratories and libraries, and provides a vibrant student life with various clubs, sports activities, and cultural events. As a leading university in northern China, it aims to cultivate high-quality professionals and promote scientific advancements.;https://www.tyut.edu.cn;28000.00;42000.00;CNY;https://static-data.gaokao.cn/upload/school/20241125/1732527603_6286_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/20241125/1732527603_6286_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241125/1732527723_9809_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241125/1732527723_6748_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241125/1732527747_1759_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241125/1732527666_7208_thumb.jpg""]";1902;"[""211""]";2026-02-27 01:59:30.647116+00;2026-02-27 02:03:28.563353+00;https://cdn.urongda.com//images/normal/medium/taiyuan-university-of-technology-logo-1024px.png;[];1200;85;;;[];;taiyuan-university-of-technology;;true;[];;CNY;false;0;{};{};U3;Medium;;false
480fb236-0f4b-4837-872f-e1a19bb8b08d;Jinzhou Medical University;锦州医科大学;No. 40, Section 3, Songpo Road, Guta District, Jinzhou City, Liaoning Province, China;Jinzhou;Liaoning;China;Jinzhou Medical University, founded in 1946, is a prominent medical institution in Northeast China, dedicated to education, research, and healthcare. It offers a comprehensive range of programs, with strengths in clinical medicine, stomatology, nursing, and pharmacy. The university is known for its rigorous academic standards and practical training, producing skilled healthcare professionals. Campus life is vibrant, featuring modern facilities, student organizations, and cultural activities that foster a supportive learning environment. Located in Jinzhou, it contributes significantly to regional medical services and public health initiatives.;https://www.jzmu.edu.cn;18000.00;30000.00;CNY;https://static-data.gaokao.cn/upload/school/1551166087_6785_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/1551166087_6785_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/1551166087_7874_thumb.png"",""https://static-data.gaokao.cn/upload/school/1551166087_5246_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/1551166087_8703_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202003/1606960319_3919_thumb.jpg""]";1946;"[""Regular""]";2025-10-06 16:20:28.727255+00;2026-01-30 21:41:16.880564+00;https://static-data.gaokao.cn/upload/logo/207.jpg;[];1850;185;;;[];;jinzhou-medical-university;2026-08-01;true;[9];;CNY;false;0;{};{};U3;Medium;true;false
f08c4bbf-949b-4d49-baf0-54910ab86942;Ningxia Medical University;宁夏医科大学;No. 1160, Shengli Street, Xingqing District, Yinchuan, Ningxia, China;Yinchuan;Ningxia Hui Autonomous Region;China;Ningxia Medical University (NXMU), founded in 1958, is a key medical institution in northwest China, located in Yinchuan, the capital of Ningxia Hui Autonomous Region. It focuses on medical education, research, and healthcare services, with strengths in clinical medicine, traditional Chinese medicine, and public health. Notable programs include its Bachelor of Medicine and Bachelor of Surgery (MBBS) for international students, as well as master's and doctoral programs in disciplines like stomatology and nursing. The university operates several affiliated hospitals, providing practical training and serving the local community. Campus life features modern facilities, student organizations, and cultural activities, reflecting the region's ethnic diversity. NXMU plays a vital role in addressing healthcare needs in Ningxia and contributes to medical advancements through research in areas such as endemic diseases and minority health.;https://www.nxmu.edu.cn;18000.00;28000.00;CNY;https://static-data.gaokao.cn/upload/school/201906/1559811872_2642_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/201906/1559811872_2642_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559811935_7423_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202119/1618823623_3028_thumb.png"",""https://static-data.gaokao.cn/upload/school/201906/1559812044_5696_thumb.jpg""]";1958;"[""Regular""]";2026-01-13 09:59:08.772149+00;2026-02-09 09:23:00.590327+00;https://cdn.urongda.com//images/normal/medium/ningxia-medical-university-logo-1024px.png;[];1800;250;;;[];;ningxia-medical-university;2026-05-30;true;[9];;CNY;false;0;{};{};U3;Medium;true;false
502829c9-6a42-41b0-8902-3d7266e3ffbf;Chongqing University of Technology;重庆理工大学;No. 69 Hongguang Avenue, Banan District, Chongqing, China;Chongqing;Chongqing;China;Chongqing University of Technology (CQUT), founded in 1940, is a key provincial university in Chongqing, focusing on engineering and technology with a multidisciplinary approach. It evolved from the former Chongqing Institute of Technology and has grown into a comprehensive institution offering programs in engineering, management, science, arts, and economics. The university is renowned for its strengths in mechanical engineering, automotive engineering, materials science, and information technology, with notable programs in vehicle engineering, mechatronics, and computer science. CQUT emphasizes practical education and industry collaboration, fostering innovation through research centers and partnerships with enterprises. The campus, located in the Banan District, features modern facilities, libraries, laboratories, and student amenities, supporting a vibrant academic and extracurricular life. With a commitment to talent development and regional economic growth, it attracts students nationwide and contributes to technological advancements in Southwest China.;https://www.cqut.edu.cn;18000.00;28000.00;CNY;https://static-data.gaokao.cn/upload/school/202002/1606902835_1826_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/202002/1606902835_1826_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202119/1618804229_3816_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202002/1606902835_7027_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202002/1606902835_1068_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202002/1606902835_7460_thumb.jpg""]";1940;"[""Regular""]";2026-02-27 05:55:51.961069+00;2026-02-27 05:56:29.571193+00;https://cdn.urongda.com//images/normal/medium/chongqing-university-of-technology-logo-1024px.png;[];1800;180;;;[];;chongqing-university-of-technology;;true;[];;CNY;false;0;{};{};U3;Medium;;false
1e409309-03bf-4d66-aaa7-37eacbdcfa19;Guizhou Vocational Technology Institute;贵州职业技术学院;No. 245, Huaxi Avenue, Huaxi District, Guiyang, Guizhou Province, China;Guiyang;Guizhou;China;Guizhou Vocational Technology Institute (GZVT) is a public higher vocational college established in 2008, located in Guiyang, the capital of Guizhou Province. As a key institution for vocational education in Southwest China, it focuses on applied skills training and industry-oriented programs to support regional economic development. The institute offers a range of diploma and certificate programs in fields such as information technology, mechanical engineering, business administration, tourism management, and modern agriculture, with strong emphasis on practical learning through internships and workshops. Its campus features modern facilities including specialized labs, a library, sports complexes, and student dormitories, fostering a vibrant campus life with various clubs and cultural activities. GZVT collaborates with local enterprises to enhance employment opportunities for graduates, aiming to cultivate skilled professionals who contribute to Guizhou's growth in sectors like manufacturing, services, and technology.;http://www.gzvtc.edu.cn;15000.00;25000.00;CNY;https://static-data.gaokao.cn/upload/school/1552233209_6918_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/1552233209_6918_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202028/1601273410_1817_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202028/1601273548_7339_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202028/1601273533_9192_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/202028/1601273493_2390_thumb.jpg""]";2008;"[""Regular""]";2026-01-14 09:42:14.243311+00;2026-01-14 09:46:01.8842+00;https://static-data.gaokao.cn/upload/logo/2569.jpg;[];;250;;;[];;guizhou-vocational-technology-institute;2026-06-30;true;[9];;CNY;false;0;{};{};U3;Medium;false;false
406fba96-ee97-4b36-8dc8-8e5a54a0d3ec;Southern University of Science and Technology;南方科技大学;1088 Xueyuan Boulevard, Nanshan District, Shenzhen, Guangdong, China;Shenzhen;Guangdong;China;Southern University of Science and Technology (SUSTech) is a public research university established in 2011 in Shenzhen, Guangdong. As a pioneer in China's higher education reform, it emphasizes innovation, interdisciplinary research, and international collaboration. SUSTech is designated as a Double First-Class university, focusing on science, engineering, and medicine, with strengths in materials science, computer science, and biomedical engineering. The university features a modern campus with state-of-the-art facilities, a low student-to-faculty ratio, and a curriculum that integrates liberal arts with STEM education. It attracts top students and faculty globally, offering numerous research opportunities and partnerships with industries in the Shenzhen area, known as China's Silicon Valley. Campus life is vibrant, with diverse student organizations, cultural events, and a strong emphasis on entrepreneurship and sustainability.;https://www.sustech.edu.cn;28000.00;42000.00;CNY;https://static-data.gaokao.cn/upload/school/20241126/1732605307_1849_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/20241126/1732605307_1849_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241126/1732605307_9696_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241126/1732605307_1176_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241126/1732605324_4771_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241126/1732605334_3480_thumb.jpg""]";2011;"[""Double First-Class""]";2026-02-28 13:08:44.328905+00;2026-02-28 13:15:59.068723+00;https://cdn.urongda.com//images/normal/medium/southern-university-of-science-and-technology-logo-1024px.png;[];350;35;;;[];;southern-university-of-science-and-technology;2026-04-30;true;[9];;CNY;false;0;{};{};U3;Medium;true;false
f8c89a79-d60c-4783-8717-96909a5d2868;Sichuan Vocational College of Information Technology;四川信息职业技术学院;No. 1, Xuefu Road, Lizhou District, Guangyuan City, Sichuan Province, China;Guangyuan;Sichuan;China;Sichuan Vocational College of Information Technology (SCITC), founded in 1976, is a public higher vocational college located in Guangyuan, Sichuan Province. It specializes in information technology, electronics, and related technical fields, offering programs in computer science, software engineering, network technology, electronic information engineering, and automation. The college emphasizes practical skills and industry collaboration, with modern facilities including labs, workshops, and training centers. It serves as a key institution for vocational education in western China, fostering innovation and entrepreneurship among students. Campus life includes student clubs, sports activities, and cultural events, supported by a vibrant community in a scenic setting near the Jialing River. SCITC is committed to producing skilled professionals to meet regional and national technological demands.;http://www.scitc.edu.cn;15000.00;25000.00;CNY;https://static-data.gaokao.cn/upload/school/201907/1559853688_4990_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/201907/1559853688_4990_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201907/1559853688_3789_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/20241206/1733468751_5487_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201907/1559853688_5525_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201907/1559853688_7055_thumb.jpg""]";1976;"[""Regular""]";2026-01-14 09:54:42.171475+00;2026-01-14 09:55:18.128947+00;https://static-data.gaokao.cn/upload/logo/804.jpg;[];;250;;;[];;sichuan-vocational-college-of-information-technology;2026-06-30;true;[9];;CNY;false;0;{};{};U3;Medium;false;false
f6e4ff15-256b-41ee-97b4-81b1d17f732c;Jinan University;暨南大学;601 Huangpu Avenue West, Tianhe District, Guangzhou, Guangdong Province, China;Guangzhou;Guangdong;China;Jinan University, founded in 1906 in Nanjing and later relocated to Guangzhou, is a key national university under the State Council's Overseas Chinese Affairs Office. As a '211 Project' institution, it excels in medicine, economics, management, and liberal arts, with strong programs in Chinese language and culture for international students. The university is renowned for its multicultural environment, hosting over 10,000 overseas students from more than 100 countries. It operates multiple campuses in Guangzhou, Shenzhen, and Zhuhai, offering state-of-the-art facilities, vibrant student life, and extensive research opportunities. Jinan University emphasizes innovation and global engagement, contributing significantly to China's higher education and cultural exchange.;https://www.jnu.edu.cn;25000.00;40000.00;CNY;;[];1906;"[""211""]";2025-10-15 09:52:23.973464+00;2026-01-30 21:41:03.838175+00;;[];650;45;;;[];;jinan-university;;false;[];;CNY;false;0;{};{};U2;Medium;true;false
46bcc60f-4a56-42a7-9292-f655ee67b0b7;Kunming Medical University;昆明医科大学;No. 1168, Chunrong West Road, Chenggong District, Kunming, Yunnan Province, China;Kunming;Yunnan;China;Kunming Medical University (KMMU), founded in 1933 as the Yunnan Provincial Advanced Medical Vocational School, is a key medical institution in Southwest China. It is renowned for its comprehensive medical education, research, and clinical services, particularly in areas like tropical medicine, public health, and ethnic medicine, leveraging its location in Yunnan's diverse region. The university offers a wide range of programs including clinical medicine, stomatology, pharmacy, nursing, and preventive medicine, with several disciplines recognized as provincial key specialties. KMMU operates multiple affiliated hospitals, providing extensive clinical training and healthcare services. The campus in Kunming's Chenggong District features modern facilities, libraries, and research centers, fostering a vibrant academic environment with student organizations and cultural activities. As a hub for medical innovation in Yunnan, it collaborates internationally and contributes significantly to regional health development.;https://www.kmmu.edu.cn;18000.00;32000.00;CNY;https://static-data.gaokao.cn/upload/school/201906/1559812176_9279_thumb.jpg;"[""https://static-data.gaokao.cn/upload/school/201906/1559812176_9279_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559812176_1880_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559812176_4634_thumb.jpg"",""https://static-data.gaokao.cn/upload/school/201906/1559812176_5063_thumb.jpg""]";1933;"[""Regular""]";2026-01-14 10:37:35.504854+00;2026-01-30 21:41:32.443856+00;https://static-data.gaokao.cn/upload/logo/347.jpg;[];1200;85;;;[];;kunming-medical-university;2026-01-20;true;[3,9];;CNY;false;0;{};{};U3;Medium;true;false
